FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,9432866,88.651
BAM_reads_type2,9430027,88.624
Common_reads,9380896,88.162
Mapped_reads_type1,9386923,88.219
Mapped_reads_type2,9384041,88.192
Common_unambiguous,9334816,87.729
Identical,8994323,96.352
Consistent_global_inconsistent_local,2798,0.03
Inconsistent_global,42155,0.452
Hidden_multi_mapped,295540,3.166
