FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,15509558,87.311
BAM_reads_type2,15509626,87.311
Common_reads,15506337,87.293
Mapped_reads_type1,15473315,87.107
Mapped_reads_type2,15473382,87.107
Common_unambiguous,15470096,87.089
Identical,14866165,96.096
Consistent_global_inconsistent_local,78,0.001
Inconsistent_global,19679,0.127
Hidden_multi_mapped,584174,3.776
