FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,15509558,87.311
BAM_reads_type2,15500756,87.261
Common_reads,15414604,86.776
Mapped_reads_type1,15473315,87.107
Mapped_reads_type2,15464369,87.056
Common_unambiguous,15378252,86.572
Identical,14844144,96.527
Consistent_global_inconsistent_local,6685,0.043
Inconsistent_global,79891,0.52
Hidden_multi_mapped,447532,2.91
