FEATURE,READS,PERCENTAGE
FASTQ_reads,12118654,100.0
BAM_reads_type1,10484776,86.518
BAM_reads_type2,10484762,86.518
Common_reads,10482041,86.495
Mapped_reads_type1,10448587,86.219
Mapped_reads_type2,10448572,86.219
Common_unambiguous,10445852,86.196
Identical,10020419,95.927
Consistent_global_inconsistent_local,44,0.0
Inconsistent_global,24651,0.236
Hidden_multi_mapped,400738,3.836
