FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,12690578,86.997
BAM_reads_type2,12681616,86.936
Common_reads,12614162,86.473
Mapped_reads_type1,12652382,86.736
Mapped_reads_type2,12643147,86.672
Common_unambiguous,12575788,86.21
Identical,12126220,96.425
Consistent_global_inconsistent_local,8395,0.067
Inconsistent_global,86383,0.687
Hidden_multi_mapped,354790,2.821
