FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,12690578,86.997
BAM_reads_type2,12681648,86.936
Common_reads,12615236,86.481
Mapped_reads_type1,12652382,86.736
Mapped_reads_type2,12643158,86.672
Common_unambiguous,12576851,86.218
Identical,12001395,95.424
Consistent_global_inconsistent_local,8211,0.065
Inconsistent_global,88123,0.701
Hidden_multi_mapped,479122,3.81
