FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,12690578,86.997
BAM_reads_type2,12690547,86.997
Common_reads,12687661,86.977
Mapped_reads_type1,12652382,86.736
Mapped_reads_type2,12652349,86.735
Common_unambiguous,12649465,86.716
Identical,12155345,96.094
Consistent_global_inconsistent_local,46,0.0
Inconsistent_global,26847,0.212
Hidden_multi_mapped,467227,3.694
