FEATURE,READS,PERCENTAGE
FASTQ_reads,13024918,100.0
BAM_reads_type1,11272600,86.546
BAM_reads_type2,11272749,86.548
Common_reads,11269789,86.525
Mapped_reads_type1,11243986,86.327
Mapped_reads_type2,11244138,86.328
Common_unambiguous,11241177,86.305
Identical,10789435,95.981
Consistent_global_inconsistent_local,39,0.0
Inconsistent_global,26052,0.232
Hidden_multi_mapped,425651,3.787
