FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,15509558,87.311
BAM_reads_type2,15500861,87.262
Common_reads,15415691,86.782
Mapped_reads_type1,15473315,87.107
Mapped_reads_type2,15464470,87.057
Common_unambiguous,15379339,86.578
Identical,14692920,95.537
Consistent_global_inconsistent_local,6575,0.043
Inconsistent_global,80440,0.523
Hidden_multi_mapped,599404,3.897
