FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,9432866,88.651
BAM_reads_type2,9432909,88.651
Common_reads,9430967,88.633
Mapped_reads_type1,9386923,88.219
Mapped_reads_type2,9386963,88.219
Common_unambiguous,9385020,88.201
Identical,9085733,96.811
Consistent_global_inconsistent_local,93,0.001
Inconsistent_global,11601,0.124
Hidden_multi_mapped,287593,3.064
