FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,12690578,86.997
BAM_reads_type2,12681571,86.936
Common_reads,12615101,86.48
Mapped_reads_type1,12652382,86.736
Mapped_reads_type2,12643088,86.672
Common_unambiguous,12576722,86.217
Identical,12001141,95.423
Consistent_global_inconsistent_local,8224,0.065
Inconsistent_global,87885,0.699
Hidden_multi_mapped,479472,3.812
