FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,15509558,87.311
BAM_reads_type2,15500805,87.262
Common_reads,15415700,86.782
Mapped_reads_type1,15473315,87.107
Mapped_reads_type2,15464410,87.057
Common_unambiguous,15379339,86.578
Identical,14692776,95.536
Consistent_global_inconsistent_local,6560,0.043
Inconsistent_global,80520,0.524
Hidden_multi_mapped,599483,3.898
