FEATURE,READS,PERCENTAGE
FASTQ_reads,13024918,100.0
BAM_reads_type1,11272600,86.546
BAM_reads_type2,11263784,86.479
Common_reads,11200113,85.99
Mapped_reads_type1,11243986,86.327
Mapped_reads_type2,11235185,86.259
Common_unambiguous,11171509,85.77
Identical,10642809,95.267
Consistent_global_inconsistent_local,7676,0.069
Inconsistent_global,87085,0.78
Hidden_multi_mapped,433939,3.884
