FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,15509558,87.311
BAM_reads_type2,15500942,87.262
Common_reads,15415731,86.783
Mapped_reads_type1,15473315,87.107
Mapped_reads_type2,15464551,87.057
Common_unambiguous,15379375,86.578
Identical,14693386,95.54
Consistent_global_inconsistent_local,6548,0.043
Inconsistent_global,80565,0.524
Hidden_multi_mapped,598876,3.894
