FEATURE,READS,PERCENTAGE
Total_reads,8610400,100.0
Mapped_reads_type1,8467507,98.34
Mapped_reads_type2,8461295,98.268
Common_mapped_reads,8478505,98.468
Unambiguous_type1,8478505,100.0
Unambiguous_type2,8478505,100.0
Common_unambiguous,8478505,100.0
Inconsistent_type1,17210,0.203
Inconsistent_type2,10998,0.13
Identical,8115987,95.724
Consistent_global_inconsistent_local,34782,0.41
Inconsistent_global,268528,3.167
Multi_mapped,31000,0.366
