FEATURE,READS,PERCENTAGE
Total_reads,7602972,100.0
Mapped_reads_type1,7407073,97.423
Mapped_reads_type2,7405604,97.404
Common_mapped_reads,7414660,97.523
Unambiguous_type1,7414660,100.0
Unambiguous_type2,7414660,100.0
Common_unambiguous,7414660,100.0
Inconsistent_type1,9056,0.122
Inconsistent_type2,7587,0.102
Identical,7047097,95.043
Consistent_global_inconsistent_local,247890,3.343
Inconsistent_global,92626,1.249
Multi_mapped,10404,0.14
