FEATURE,READS,PERCENTAGE
Total_reads,8008637,100.0
Mapped_reads_type1,7838529,97.876
Mapped_reads_type2,7829277,97.76
Common_mapped_reads,7850114,98.021
Unambiguous_type1,7850114,100.0
Unambiguous_type2,7850114,100.0
Common_unambiguous,7850114,100.0
Inconsistent_type1,20837,0.265
Inconsistent_type2,11585,0.148
Identical,7548888,96.163
Consistent_global_inconsistent_local,23,0.0
Inconsistent_global,251610,3.205
Multi_mapped,17171,0.219
