FEATURE,READS,PERCENTAGE
Total_reads,11977157,100.0
Mapped_reads_type1,11741927,98.036
Mapped_reads_type2,11739604,98.017
Common_mapped_reads,11755161,98.147
Unambiguous_type1,11755161,100.0
Unambiguous_type2,11755161,100.0
Common_unambiguous,11755161,100.0
Inconsistent_type1,15557,0.132
Inconsistent_type2,13234,0.113
Identical,11578739,98.499
Consistent_global_inconsistent_local,39,0.0
Inconsistent_global,133816,1.138
Multi_mapped,13776,0.117
