FEATURE,READS,PERCENTAGE
Total_reads,12687688,100.0
Mapped_reads_type1,12649492,99.699
Mapped_reads_type2,12649492,99.699
Common_mapped_reads,12649492,99.699
Unambiguous_type1,12649492,100.0
Unambiguous_type2,12649492,100.0
Common_unambiguous,12649492,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,12155370,96.094
Consistent_global_inconsistent_local,42,0.0
Inconsistent_global,26857,0.212
Multi_mapped,467223,3.694
