FEATURE,READS,PERCENTAGE
Total_reads,11269756,100.0
Mapped_reads,11241147,99.746
Unambigous_type1,11241147,100.0
Unambigous_type2,11241147,100.0
Common_unambiguous,11241147,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,1,0.0
Identical,10788929,95.977
Consistent_global_inconsistent_local,54,0.0
Inconsistent_global,25841,0.23
Multi_mapped,426322,3.793
