FEATURE,READS,PERCENTAGE
Total_reads,9380251,100.0
Mapped_reads_type1,9334384,99.511
Mapped_reads_type2,9334347,99.511
Common_mapped_reads,9334562,99.513
Unambiguous_type1,9334562,100.0
Unambiguous_type2,9334562,100.0
Common_unambiguous,9334562,100.0
Inconsistent_type1,215,0.002
Inconsistent_type2,178,0.002
Identical,9026050,96.695
Consistent_global_inconsistent_local,2856,0.031
Inconsistent_global,43352,0.464
Multi_mapped,261911,2.806
