FEATURE,READS,PERCENTAGE
Total_reads,9430903,100.0
Mapped_reads,9384963,99.513
Unambigous_type1,9384963,100.0
Unambigous_type2,9384963,100.0
Common_unambiguous,9384963,100.0
Inconsistent_type1,7,0.0
Inconsistent_type2,3,0.0
Identical,9085574,96.81
Consistent_global_inconsistent_local,98,0.001
Inconsistent_global,11665,0.124
Multi_mapped,287616,3.065
