FEATURE,READS,PERCENTAGE
Total_reads,9430967,100.0
Mapped_reads,9385025,99.513
Unambigous_type1,9385025,100.0
Unambigous_type2,9385025,100.0
Common_unambiguous,9385025,100.0
Inconsistent_type1,4,0.0
Inconsistent_type2,1,0.0
Identical,9085733,96.811
Consistent_global_inconsistent_local,93,0.001
Inconsistent_global,11601,0.124
Multi_mapped,287593,3.064
