FEATURE,READS,PERCENTAGE
Total_reads,9380896,100.0
Mapped_reads,9335208,99.513
Unambigous_type1,9335208,100.0
Unambigous_type2,9335208,100.0
Common_unambiguous,9335208,100.0
Inconsistent_type1,217,0.002
Inconsistent_type2,175,0.002
Identical,8994323,96.348
Consistent_global_inconsistent_local,2798,0.03
Inconsistent_global,42155,0.452
Multi_mapped,295540,3.166
