FEATURE,READS,PERCENTAGE
Total_reads,15414601,100.0
Mapped_reads_type1,15378462,99.766
Mapped_reads_type2,15378328,99.765
Common_mapped_reads,15378541,99.766
Unambiguous_type1,15378541,100.0
Unambiguous_type2,15378541,100.0
Common_unambiguous,15378541,100.0
Inconsistent_type1,213,0.001
Inconsistent_type2,79,0.001
Identical,14844500,96.527
Consistent_global_inconsistent_local,6684,0.043
Inconsistent_global,79887,0.519
Multi_mapped,447178,2.908
