FEATURE,READS,PERCENTAGE
Total_reads,10416844,100.0
Mapped_reads_type1,10380755,99.654
Mapped_reads_type2,10380718,99.653
Common_mapped_reads,10380854,99.655
Unambiguous_type1,10380854,100.0
Unambiguous_type2,10380854,100.0
Common_unambiguous,10380854,100.0
Inconsistent_type1,136,0.001
Inconsistent_type2,99,0.001
Identical,9881050,95.185
Consistent_global_inconsistent_local,7092,0.068
Inconsistent_global,83216,0.802
Multi_mapped,409261,3.942
