FEATURE,READS,PERCENTAGE
Total_reads,9430993,100.0
Mapped_reads_type1,9385050,99.513
Mapped_reads_type2,9385050,99.513
Common_mapped_reads,9385053,99.513
Unambiguous_type1,9385053,100.0
Unambiguous_type2,9385053,100.0
Common_unambiguous,9385053,100.0
Inconsistent_type1,3,0.0
Inconsistent_type2,3,0.0
Identical,9085196,96.805
Consistent_global_inconsistent_local,120,0.001
Inconsistent_global,11495,0.122
Multi_mapped,288236,3.071
