FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,17586185,99.001
BAM_reads_type2,17586185,99.001
Common_reads,17586185,99.001
Mapped_reads_type1,17495608,98.491
Mapped_reads_type2,17495608,98.491
Common_unambiguous,17495608,98.491
Identical,17495608,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Hidden_multi_mapped,0,0.0
