FEATURE,READS,PERCENTAGE
Total_FASTQ_reads,14587316,100.0
Total_BAM_reads,14587316,100.0
Mapped_reads,14474059,99.224
Mapped_reads_type1,14468253,99.184
Mapped_reads_type2,14460023,99.127
Unambiguous_type1,14329351,99.0
Unambiguous_type2,14297567,98.781
Common_unambiguous,14253068,98.473
Inconsistent_type1,13948,0.098
Inconsistent_type2,5746,0.04
Identical,11975938,84.024
Consistent_global_inconsistent_local,547,0.004
Inconsistent_global,944101,6.624
Multi_mapped,1312788,9.211
