FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,17586185,99.001
BAM_reads_type2,17544390,98.766
Common_reads,17492992,98.477
Mapped_reads_type1,17495608,98.491
Mapped_reads_type2,17462573,98.305
Common_unambiguous,17398550,97.945
Identical,15159166,87.129
Consistent_global_inconsistent_local,595,0.003
Inconsistent_global,570524,3.279
Hidden_multi_mapped,1668265,9.589
