FEATURE,READS,PERCENTAGE
Total_reads,12904132,100.0
Mapped_reads,12817677,99.33
Unambigous_type1,12817677,100.0
Unambigous_type2,12817677,100.0
Common_unambiguous,12817677,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,12817677,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
