FEATURE,READS,PERCENTAGE
FASTQ_reads,12118654,100.0
BAM_reads_type1,12118654,100.0
BAM_reads_type2,12118654,100.0
Common_reads,12118654,100.0
Mapped_reads_type1,12016754,99.159
Mapped_reads_type2,12007052,99.079
Common_unambiguous,11830867,97.625
Identical,9793689,82.781
Consistent_global_inconsistent_local,368,0.003
Inconsistent_global,964255,8.15
Hidden_multi_mapped,1072555,9.066
