FEATURE,READS,PERCENTAGE
Total_reads,14442608,100.0
Mapped_reads,14323545,99.176
Unambigous_type1,14323545,100.0
Unambigous_type2,14323545,100.0
Common_unambiguous,14323545,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,14323545,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
