FEATURE,READS,PERCENTAGE
FASTQ_reads,13024918,100.0
BAM_reads_type1,13024918,100.0
BAM_reads_type2,13024918,100.0
Common_reads,13024918,100.0
Mapped_reads_type1,12938463,99.336
Mapped_reads_type2,12929631,99.268
Common_unambiguous,12739599,97.809
Identical,10566452,82.942
Consistent_global_inconsistent_local,391,0.003
Inconsistent_global,1018121,7.992
Hidden_multi_mapped,1154635,9.063
