FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,14587316,100.0
BAM_reads_type2,14587316,100.0
Common_reads,14587316,100.0
Mapped_reads_type1,14468253,99.184
Mapped_reads_type2,14460023,99.127
Common_unambiguous,14233374,97.574
Identical,11975938,84.14
Consistent_global_inconsistent_local,547,0.004
Inconsistent_global,944101,6.633
Hidden_multi_mapped,1312788,9.223
