FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,16591827,93.403
BAM_reads_type2,16587726,93.38
Common_reads,16492151,92.842
Mapped_reads_type1,16495235,92.86
Mapped_reads_type2,16489607,92.828
Common_unambiguous,16393970,92.29
Identical,15333187,93.529
Consistent_global_inconsistent_local,214073,1.306
Inconsistent_global,792879,4.836
Hidden_multi_mapped,53831,0.328
