FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,13556040,92.93
BAM_reads_type2,13518292,92.672
Common_reads,13404091,91.889
Mapped_reads_type1,13521782,92.695
Mapped_reads_type2,13483705,92.434
Common_unambiguous,13369218,91.65
Identical,11193473,83.726
Consistent_global_inconsistent_local,501765,3.753
Inconsistent_global,1608757,12.033
Hidden_multi_mapped,65223,0.488
