FEATURE,READS,PERCENTAGE
FASTQ_reads,17763608,100.0
BAM_reads_type1,16591827,93.403
BAM_reads_type2,16587720,93.38
Common_reads,16492150,92.842
Mapped_reads_type1,16495235,92.86
Mapped_reads_type2,16489601,92.828
Common_unambiguous,16393969,92.29
Identical,15333183,93.529
Consistent_global_inconsistent_local,214072,1.306
Inconsistent_global,792888,4.836
Hidden_multi_mapped,53826,0.328
