FEATURE,READS,PERCENTAGE
Total_FASTQ_reads,17763608,100.0
Total_BAM_reads,16591825,93.403
Mapped_reads,16495233,92.86
Mapped_reads_type1,16495233,92.86
Mapped_reads_type2,16495233,92.86
Unambiguous_type1,16495233,100.0
Unambiguous_type2,16495233,100.0
Common_unambiguous,16495233,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,16495233,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
