FEATURE,READS,PERCENTAGE
FASTQ_reads,13024918,100.0
BAM_reads_type1,12038381,92.426
BAM_reads_type2,12018561,92.274
Common_reads,11889215,91.281
Mapped_reads_type1,12016097,92.255
Mapped_reads_type2,11995511,92.097
Common_unambiguous,11865865,91.101
Identical,9544304,80.435
Consistent_global_inconsistent_local,509304,4.292
Inconsistent_global,1744175,14.699
Hidden_multi_mapped,68082,0.574
