FEATURE,READS,PERCENTAGE
FASTQ_reads,14587316,100.0
BAM_reads_type1,13556040,92.93
BAM_reads_type2,13518289,92.672
Common_reads,13404087,91.889
Mapped_reads_type1,13521782,92.695
Mapped_reads_type2,13483702,92.434
Common_unambiguous,13369214,91.65
Identical,11193471,83.726
Consistent_global_inconsistent_local,501764,3.753
Inconsistent_global,1608757,12.033
Hidden_multi_mapped,65222,0.488
