FEATURE,READS,PERCENTAGE
Total_FASTQ_reads,13024918,100.0
Total_BAM_reads,11889215,91.281
Mapped_reads,11867231,91.112
Mapped_reads_type1,11866931,91.109
Mapped_reads_type2,11866165,91.104
Unambiguous_type1,11867231,100.0
Unambiguous_type2,11867231,100.0
Common_unambiguous,11867231,100.0
Inconsistent_type1,1066,0.009
Inconsistent_type2,300,0.003
Identical,9544304,80.426
Consistent_global_inconsistent_local,509304,4.292
Inconsistent_global,1744175,14.697
Multi_mapped,68082,0.574
