FEATURE,READS,PERCENTAGE
Total_reads,11177011,100.0
Mapped_reads,11164820,99.891
Unambigous_type1,11164820,100.0
Unambigous_type2,11164820,100.0
Common_unambiguous,11164820,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,11164820,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
