FEATURE,READS,PERCENTAGE
Total_FASTQ_reads,14587316,100.0
Total_BAM_reads,13556040,92.93
Mapped_reads,13521782,92.695
Mapped_reads_type1,13521782,92.695
Mapped_reads_type2,13521782,92.695
Unambiguous_type1,13521782,100.0
Unambiguous_type2,13521782,100.0
Common_unambiguous,13521782,100.0
Inconsistent_type1,0,0.0
Inconsistent_type2,0,0.0
Identical,13521782,100.0
Consistent_global_inconsistent_local,0,0.0
Inconsistent_global,0,0.0
Multi_mapped,0,0.0
