FEATURE,READS,PERCENTAGE
FASTQ_reads,10640477,100.0
BAM_reads_type1,10060060,94.545
BAM_reads_type2,10045527,94.409
Common_reads,9999118,93.972
Mapped_reads_type1,10024746,94.213
Mapped_reads_type2,10010044,94.075
Common_unambiguous,9963588,93.639
Identical,9470492,95.051
Consistent_global_inconsistent_local,77728,0.78
Inconsistent_global,382053,3.834
Hidden_multi_mapped,33315,0.334
